T:ZetaZero = -0.37488259+0.92707230i, b=-10.86400000
T:ZetaZero = +0.37490822-0.92706193i, b=-12.27300000
T:ZetaZero = -0.37493584-0.92705076i, b=-15.09200000
T:ZetaZero = +0.37505775-0.92700145i, b=-3.40500000
T:ZetaZero = +0.37508092+0.92699207i, b=-3.29200000
T:ZetaZero = -0.37517816+0.92695272i, b=-4.44600000
T:ZetaZero = +0.37535021-0.92688307i, b=-8.50000000
T:ZetaZero = -0.37541679+0.92685610i, b=-11.81000000
T:ZetaZero = +0.37544926-0.92684295i, b=-12.84200000
T:ZetaZero = +0.37545347-0.92684124i, b=-13.22100000
T:ZetaZero = -0.37557327-0.92679271i, b=-2.25000000
T:ZetaZero = +0.37573283+0.92672803i, b=-7.82100000
T:ZetaZero = -0.37588298+0.92666714i, b=-15.39600000
T:ZetaZero = -0.37589166+0.92666362i, b=-7.47100000
T:ZetaZero = +0.37593459+0.92664620i, b=-1.40100000
T:ZetaZero = +0.37620152-0.92653786i, b=-4.35100000
T:ZetaZero = +0.37624554-0.92651999i, b=-9.44600000
T:ZetaZero = +0.37633687+0.92648290i, b=-9.90000000
T:ZetaZero = +0.37638698-0.92646254i, b=-10.58200000
T:ZetaZero = -0.37651002-0.92641254i, b=-4.89300000
T:ZetaZero = -0.37663526-0.92636164i, b=-11.68900000
T:ZetaZero = -0.37673785-0.92631992i, b=-6.59400000
T:ZetaZero = -0.37678028-0.92630266i, b=-10.74300000
T:ZetaZero = +0.37696307-0.92622829i, b=-0.37700000
T:ZetaZero = +0.37703799-0.92619780i, b=-1.70700000
T:ZetaZero = +0.37707455+0.92618291i, b=-4.23400000
T:ZetaZero = +0.37712305+0.92616316i, b=-11.41800000
T:ZetaZero = -0.37724870-0.92611199i, b=-6.40500000
T:ZetaZero = +0.37732067-0.92608267i, b=-6.99300000
T:ZetaZero = +0.37734725+0.92607184i, b=-12.73000000
T:ZetaZero = +0.37735640-0.92606811i, b=-1.51800000
T:ZetaZero = +0.37748059+0.92601750i, b=-7.25900000
T:ZetaZero = +0.37751430+0.92600375i, b=-2.53600000
T:ZetaZero = -0.37751491+0.92600351i, b=-9.54300000
T:ZetaZero = +0.37775916-0.92590389i, b=-10.19900000
T:ZetaZero = -0.37788497-0.92585255i, b=-0.15300000
T:ZetaZero = -0.37788756-0.92585150i, b=-0.54600000
T:ZetaZero = -0.37804487+0.92578728i, b=-8.98800000
T:ZetaZero = +0.37805550-0.92578293i, b=-8.87000000
T:ZetaZero = -0.37811361-0.92575920i, b=-9.98700000
T:ZetaZero = +0.37822101-0.92571533i, b=-11.32000000
T:ZetaZero = -0.37825438+0.92570169i, b=-2.55900000
T:ZetaZero = -0.37827343-0.92569391i, b=-4.51700000
T:ZetaZero = -0.37831832-0.92567556i, b=-14.30900000
T:ZetaZero = -0.37834830+0.92566331i, b=-13.12900000
T:ZetaZero = +0.37839664+0.92564355i, b=-5.93700000
T:ZetaZero = +0.37840240+0.92564120i, b=-10.46300000
T:ZetaZero = +0.37845552+0.92561948i, b=-9.33000000
T:ZetaZero = +0.37847889+0.92560992i, b=-0.45000000
T:ZetaZero = +0.37853702-0.92558615i, b=-14.16500000
T:ZetaZero = -0.37854805+0.92558164i, b=-4.25800000
T:ZetaZero = +0.37860659+0.92555770i, b=-1.02200000
T:ZetaZero = +0.37874146+0.92550252i, b=-3.66900000
T:ZetaZero = +0.37910602-0.92535324i, b=-7.55600000
T:ZetaZero = +0.37922581-0.92530416i, b=-15.86600000
T:ZetaZero = +0.37925173+0.92529353i, b=-11.78300000
T:ZetaZero = -0.37949595+0.92519340i, b=-15.77300000
T:ZetaZero = -0.37951509-0.92518555i, b=-15.27600000
T:ZetaZero = -0.37956715-0.92516419i, b=-12.43500000
T:ZetaZero = -0.37972756+0.92509836i, b=-7.09100000
T:ZetaZero = +0.37975860-0.92508562i, b=-1.89600000
T:ZetaZero = +0.37987685-0.92503707i, b=-13.40600000
T:ZetaZero = +0.38026684+0.92487682i, b=-13.10700000
T:ZetaZero = +0.38044249+0.92480458i, b=-11.97300000
T:ZetaZero = +0.38055270+0.92475924i, b=-2.72500000
T:ZetaZero = -0.38060842+0.92473630i, b=-13.69800000
T:ZetaZero = -0.38063603+0.92472494i, b=-12.94100000
T:ZetaZero = +0.38067259+0.92470989i, b=-3.10300000
T:ZetaZero = +0.38087907-0.92462486i, b=-3.02800000
T:ZetaZero = -0.38090902+0.92461253i, b=-1.23500000
T:ZetaZero = +0.38092486-0.92460600i, b=-1.32900000
T:ZetaZero = +0.38094034+0.92459962i, b=-7.63400000
T:ZetaZero = +0.38095815-0.92459228i, b=-6.04500000
T:ZetaZero = -0.38096843-0.92458804i, b=-13.95300000
T:ZetaZero = +0.38099191+0.92457837i, b=-14.63400000
T:ZetaZero = +0.38124131+0.92447556i, b=-15.37300000
T:ZetaZero = +0.38124650-0.92447342i, b=-3.59400000
T:ZetaZero = +0.38125408-0.92447029i, b=-3.78300000
T:ZetaZero = +0.38144608+0.92439109i, b=-14.80900000
T:ZetaZero = -0.38147706+0.92437831i, b=-4.07000000
T:ZetaZero = +0.38157070-0.92433966i, b=-10.01100000
T:ZetaZero = +0.38161488+0.92432142i, b=-14.05500000
T:ZetaZero = +0.38165113+0.92430645i, b=-7.06900000
T:ZetaZero = -0.38169344+0.92428898i, b=-0.47400000
T:ZetaZero = -0.38172342-0.92427660i, b=-15.84200000
T:ZetaZero = -0.38174196-0.92426894i, b=-0.35300000
T:ZetaZero = -0.38177948+0.92425344i, b=-12.38300000
T:ZetaZero = +0.38189285+0.92420661i, b=-2.91400000
T:ZetaZero = +0.38202758-0.92415092i, b=-15.29900000
T:ZetaZero = -0.38217883+0.92408839i, b=-5.20300000
T:ZetaZero = -0.38222676+0.92406856i, b=-12.57300000
T:ZetaZero = +0.38225626-0.92405636i, b=-7.18000000
T:ZetaZero = +0.38233427-0.92402408i, b=-9.63700000
T:ZetaZero = -0.38247446+0.92396606i, b=-2.37000000
T:ZetaZero = +0.38251409-0.92394966i, b=-8.12800000
T:ZetaZero = +0.38252931-0.92394336i, b=-4.91800000
T:ZetaZero = -0.38254896+0.92393522i, b=-10.11300000
T:ZetaZero = +0.38257476-0.92392454i, b=-10.95500000
T:ZetaZero = -0.38264399-0.92389587i, b=-4.13900000
T:ZetaZero = +0.38266721-0.92388625i, b=-13.59500000
T:ZetaZero = +0.38270786+0.92386941i, b=-8.39300000
T:ZetaZero = +0.38273673-0.92385745i, b=-10.77100000
T:ZetaZero = -0.38274132+0.92385555i, b=-10.67300000
T:ZetaZero = +0.38285804-0.92380719i, b=-5.48000000
T:ZetaZero = +0.38308451+0.92371330i, b=-0.83200000
T:ZetaZero = +0.38311533-0.92370052i, b=-15.11000000
T:ZetaZero = +0.38312512+0.92369646i, b=-11.59900000
T:ZetaZero = -0.38322050+0.92365689i, b=-15.95800000
T:ZetaZero = +0.38322214-0.92365621i, b=-5.29300000
T:ZetaZero = +0.38325742-0.92364157i, b=-14.91100000
T:ZetaZero = +0.38352884-0.92352890i, b=-2.65100000
T:ZetaZero = +0.38363045-0.92348670i, b=-7.93800000
T:ZetaZero = -0.38375831-0.92343357i, b=-13.01100000
T:ZetaZero = -0.38384566+0.92339726i, b=-8.03200000
T:ZetaZero = +0.38400442+0.92333125i, b=-1.59000000
T:ZetaZero = -0.38414743+0.92327177i, b=-5.58400000
T:ZetaZero = -0.38418777-0.92325498i, b=-2.06100000
T:ZetaZero = +0.38431412+0.92320239i, b=-13.86000000
T:ZetaZero = -0.38455950-0.92310021i, b=-8.28800000
T:ZetaZero = +0.38470872+0.92303803i, b=-7.44700000
T:ZetaZero = -0.38473457-0.92302725i, b=-5.45500000
T:ZetaZero = +0.38481062-0.92299555i, b=-2.08500000
T:ZetaZero = +0.38525947+0.92280829i, b=-8.20000000
T:ZetaZero = -0.38532321-0.92278168i, b=-4.70500000
T:ZetaZero = +0.38532406+0.92278132i, b=-5.56100000
T:ZetaZero = -0.38544934+0.92272900i, b=-11.06000000
T:ZetaZero = -0.38547475-0.92271838i, b=-2.62700000
T:ZetaZero = -0.38566622-0.92263837i, b=-3.38200000
T:ZetaZero = -0.38576181-0.92259841i, b=-15.46000000
T:ZetaZero = -0.38577282-0.92259381i, b=-1.11600000
T:ZetaZero = -0.38595251+0.92251865i, b=-7.65900000
T:ZetaZero = -0.38596846+0.92251198i, b=-2.18100000
T:ZetaZero = -0.38602436-0.92248859i, b=-10.55700000
T:ZetaZero = -0.38605976+0.92247377i, b=-9.35800000
T:ZetaZero = -0.38625208-0.92239326i, b=-5.08000000
T:ZetaZero = -0.38627303-0.92238449i, b=-4.32800000
T:ZetaZero = -0.38630813-0.92236979i, b=-12.82200000
T:ZetaZero = -0.38634058+0.92235620i, b=-5.01300000
T:ZetaZero = +0.38635598+0.92234975i, b=-4.80100000
T:ZetaZero = +0.38640789+0.92232800i, b=-15.17800000
T:ZetaZero = +0.38641868+0.92232348i, b=-13.48900000
T:ZetaZero = +0.38665660+0.92222376i, b=-9.70800000
T:ZetaZero = +0.38667131+0.92221760i, b=-12.36000000
T:ZetaZero = +0.38681982+0.92215532i, b=-15.93700000
T:ZetaZero = +0.38710439+0.92203589i, b=-8.00900000
T:ZetaZero = -0.38733422-0.92193937i, b=-10.17600000
T:ZetaZero = -0.38774328+0.92176740i, b=-9.17400000
T:ZetaZero = -0.38798778-0.92166452i, b=-6.96800000
T:ZetaZero = -0.38806771-0.92163087i, b=-3.57100000
T:ZetaZero = +0.38811057+0.92161282i, b=-6.87800000
T:ZetaZero = +0.38812208+0.92160797i, b=-13.30000000
T:ZetaZero = +0.38817128+0.92158725i, b=-3.85700000
T:ZetaZero = -0.38837372+0.92150195i, b=-0.85600000
T:ZetaZero = +0.38854442-0.92142999i, b=-11.70700000
T:ZetaZero = -0.38867862-0.92137339i, b=-3.19300000
T:ZetaZero = -0.38870124+0.92136385i, b=-3.88200000
T:ZetaZero = +0.38875404-0.92134158i, b=-13.98200000
T:ZetaZero = +0.38899047+0.92124178i, b=-0.04300000
T:ZetaZero = -0.38906462+0.92121047i, b=-1.99200000
T:ZetaZero = +0.38907534-0.92120594i, b=-5.10600000
T:ZetaZero = -0.38914054+0.92117840i, b=-6.15000000
T:ZetaZero = -0.38922054-0.92114460i, b=-10.92500000
T:ZetaZero = -0.38941155-0.92106387i, b=-7.15500000
T:ZetaZero = +0.38941653-0.92106176i, b=-1.14000000
T:ZetaZero = -0.38944515-0.92104966i, b=-15.65000000
T:ZetaZero = -0.38945101-0.92104718i, b=-9.42600000
T:ZetaZero = +0.38946106+0.92104293i, b=-9.14500000
T:ZetaZero = +0.38957806+0.92099345i, b=-4.99100000
T:ZetaZero = -0.38964440-0.92096539i, b=-12.62800000
T:ZetaZero = -0.38986098-0.92087372i, b=-11.29700000
T:ZetaZero = +0.38986686+0.92087124i, b=-15.56300000
T:ZetaZero = -0.38988383+0.92086405i, b=-13.51300000
T:ZetaZero = +0.39028771+0.92069295i, b=-10.27600000
T:ZetaZero = +0.39031264+0.92068238i, b=-1.77900000
T:ZetaZero = -0.39034326-0.92066940i, b=-13.38100000
T:ZetaZero = +0.39035930-0.92066260i, b=-9.06000000
T:ZetaZero = +0.39039177-0.92064883i, b=-14.51800000
T:ZetaZero = +0.39045957-0.92062007i, b=-12.64800000
T:ZetaZero = +0.39052168-0.92059373i, b=-15.48400000
T:ZetaZero = -0.39076863-0.92048894i, b=-1.87200000
T:ZetaZero = +0.39079017-0.92047979i, b=-11.51100000
T:ZetaZero = +0.39086509-0.92044798i, b=-9.25300000
T:ZetaZero = +0.39104440+0.92037181i, b=-14.45400000
T:ZetaZero = -0.39115155+0.92032628i, b=-10.30100000
T:ZetaZero = +0.39116067-0.92032241i, b=-12.45800000
T:ZetaZero = -0.39116486-0.92032063i, b=-5.83300000
T:ZetaZero = +0.39135068-0.92024162i, b=-14.34200000
T:ZetaZero = +0.39140727-0.92021756i, b=-12.09000000
T:ZetaZero = -0.39168828-0.92009798i, b=-13.57200000
T:ZetaZero = -0.39172365+0.92008292i, b=-8.60600000
T:ZetaZero = +0.39175127-0.92007116i, b=-4.16200000
T:ZetaZero = +0.39192730-0.91999619i, b=-7.74700000
T:ZetaZero = -0.39194089+0.91999040i, b=-7.28200000
T:ZetaZero = -0.39197208-0.91997711i, b=-9.80000000
T:ZetaZero = +0.39197988-0.91997379i, b=-0.17900000
T:ZetaZero = -0.39203336+0.91995100i, b=-13.32200000
T:ZetaZero = +0.39214677-0.91990266i, b=-2.27400000
T:ZetaZero = +0.39227411-0.91984837i, b=-0.57000000
T:ZetaZero = -0.39231801+0.91982965i, b=-1.80300000
T:ZetaZero = -0.39235258+0.91981490i, b=-5.77400000
T:ZetaZero = -0.39245722+0.91977026i, b=-0.07200000
T:ZetaZero = +0.39255661+0.91972784i, b=-8.96100000
T:ZetaZero = +0.39273848+0.91965020i, b=-9.51700000
T:ZetaZero = +0.39280909-0.91962004i, b=-6.61700000
T:ZetaZero = -0.39298436-0.91954516i, b=-14.13200000
T:ZetaZero = -0.39307984+0.91950434i, b=-3.31600000
T:ZetaZero = -0.39322483-0.91944235i, b=-11.10800000
T:ZetaZero = -0.39322613-0.91944179i, b=-9.61400000
T:ZetaZero = -0.39328425-0.91941693i, b=-12.06400000
T:ZetaZero = +0.39338257-0.91937487i, b=-11.13700000
T:ZetaZero = +0.39338500-0.91937383i, b=-6.80600000
T:ZetaZero = +0.39352604-0.91931347i, b=-9.82500000
T:ZetaZero = -0.39355493-0.91930110i, b=-1.30500000
T:ZetaZero = +0.39365472+0.91925838i, b=-10.08900000
T:ZetaZero = -0.39397944+0.91911925i, b=-8.79900000
T:ZetaZero = -0.39406677-0.91908181i, b=-5.26700000
T:ZetaZero = +0.39412124+0.91905846i, b=-3.48000000
T:ZetaZero = +0.39426603-0.91899635i, b=-3.21700000
T:ZetaZero = -0.39446672-0.91891023i, b=-6.78100000
T:ZetaZero = +0.39451336-0.91889021i, b=-5.85600000
T:ZetaZero = -0.39454681-0.91887584i, b=-10.36700000
T:ZetaZero = +0.39479442-0.91876949i, b=-4.73000000
T:ZetaZero = -0.39481898+0.91875893i, b=-8.22100000
T:ZetaZero = -0.39486804+0.91873785i, b=-11.25600000
T:ZetaZero = -0.39491687-0.91871686i, b=-1.68300000
T:ZetaZero = -0.39492210+0.91871461i, b=-15.58800000
T:ZetaZero = +0.39497255-0.91869292i, b=-4.54100000
T:ZetaZero = -0.39501198-0.91867597i, b=-3.76000000
T:ZetaZero = -0.39503738-0.91866505i, b=-8.65800000
T:ZetaZero = +0.39506574+0.91865285i, b=-8.77500000
T:ZetaZero = +0.39507160+0.91865033i, b=-6.49800000
T:ZetaZero = -0.39527286+0.91856375i, b=-6.33700000
T:ZetaZero = +0.39530025+0.91855196i, b=-1.21100000
T:ZetaZero = +0.39531394+0.91854607i, b=-1.96800000
T:ZetaZero = -0.39541696+0.91850173i, b=-3.12700000
T:ZetaZero = -0.39545627+0.91848481i, b=-1.04600000
T:ZetaZero = -0.39549149+0.91846964i, b=-3.50500000
T:ZetaZero = -0.39555139+0.91844385i, b=-4.63500000
T:ZetaZero = -0.39573889-0.91836307i, b=-3.00400000
T:ZetaZero = -0.39580902+0.91833285i, b=-9.73200000
T:ZetaZero = +0.39583359+0.91832226i, b=-4.42200000
T:ZetaZero = +0.39585209+0.91831428i, b=-12.54600000
T:ZetaZero = +0.39593775+0.91827735i, b=-5.74900000
T:ZetaZero = +0.39595963+0.91826792i, b=-4.04500000
T:ZetaZero = +0.39596264-0.91826662i, b=-15.67300000
T:ZetaZero = -0.39606422+0.91822281i, b=-6.90100000
T:ZetaZero = -0.39611927-0.91819907i, b=-1.49400000
T:ZetaZero = -0.39625192-0.91814183i, b=-2.43800000
T:ZetaZero = -0.39627996+0.91812973i, b=-14.84400000
T:ZetaZero = -0.39634398+0.91810209i, b=-1.61400000
T:ZetaZero = +0.39643231+0.91806395i, b=-0.25400000
T:ZetaZero = +0.39649659-0.91803620i, b=-2.84000000
T:ZetaZero = +0.39707623+0.91778563i, b=-14.98800000
T:ZetaZero = +0.39713472+0.91776033i, b=-11.04200000
T:ZetaZero = -0.39759492-0.91756105i, b=-8.10200000
T:ZetaZero = +0.39766930-0.91752882i, b=-6.23600000
T:ZetaZero = -0.39779594+0.91747392i, b=-0.66600000
T:ZetaZero = -0.39797967-0.91739423i, b=-13.76500000
T:ZetaZero = +0.39807052+0.91735482i, b=-6.31000000
T:ZetaZero = +0.39816997+0.91731166i, b=-11.23300000
T:ZetaZero = +0.39817422-0.91730981i, b=-8.31600000
T:ZetaZero = +0.39826802-0.91726909i, b=-8.68500000
T:ZetaZero = -0.39855749+0.91714335i, b=-12.18900000
T:ZetaZero = -0.39869065+0.91708547i, b=-15.02100000
T:ZetaZero = +0.39869897+0.91708185i, b=-4.61100000
T:ZetaZero = -0.39878842-0.91704296i, b=-7.72400000
T:ZetaZero = +0.39895407+0.91697091i, b=-12.91500000
T:ZetaZero = +0.39899830-0.91695167i, b=-13.03500000
T:ZetaZero = -0.39916505+0.91687909i, b=-5.39400000
T:ZetaZero = -0.39932940+0.91680752i, b=-6.52400000
T:ZetaZero = -0.39935399+0.91679681i, b=-11.62900000
T:ZetaZero = +0.39936998+0.91678984i, b=-6.12300000
T:ZetaZero = -0.39943307-0.91676236i, b=-8.47200000
T:ZetaZero = +0.39947822-0.91674268i, b=-14.16600000
T:ZetaZero = +0.39962320+0.91667950i, b=-12.16700000
T:ZetaZero = -0.39974015+0.91662850i, b=-9.92300000
T:ZetaZero = -0.39980480+0.91660030i, b=-12.75800000
T:ZetaZero = +0.39980489+0.91660027i, b=-14.25700000
T:ZetaZero = -0.39984112+0.91658446i, b=-2.93800000
T:ZetaZero = +0.39989301+0.91656182i, b=-11.41700000
T:ZetaZero = +0.39989464+0.91656112i, b=-2.15700000
T:ZetaZero = +0.39999104-0.91651905i, b=-8.50100000
T:ZetaZero = -0.40001616+0.91650809i, b=-0.28000000
T:ZetaZero = +0.40002409+0.91650462i, b=-5.18100000
T:ZetaZero = -0.40010525-0.91646920i, b=-12.24700000
T:ZetaZero = +0.40011619+0.91646442i, b=-0.64100000
T:ZetaZero = +0.40033911+0.91636706i, b=-13.67300000
T:ZetaZero = -0.40066869-0.91622301i, b=-13.19500000
T:ZetaZero = -0.40072470+0.91619851i, b=-14.66700000
T:ZetaZero = -0.40072754-0.91619727i, b=-0.92600000
T:ZetaZero = -0.40074667-0.91618890i, b=-9.23400000
T:ZetaZero = +0.40087660-0.91613206i, b=-5.66800000
T:ZetaZero = -0.40095423-0.91609809i, b=-7.34300000
T:ZetaZero = +0.40100046+0.91607785i, b=-14.63300000
T:ZetaZero = +0.40101048-0.91607347i, b=-12.27400000
T:ZetaZero = +0.40117979+0.91599933i, b=-14.80800000
T:ZetaZero = -0.40126261+0.91596305i, b=-15.20500000
T:ZetaZero = +0.40158421-0.91582210i, b=-14.70800000
T:ZetaZero = -0.40161332-0.91580933i, b=-7.91400000
T:ZetaZero = +0.40163973-0.91579775i, b=-2.46300000
T:ZetaZero = +0.40169896+0.91577177i, b=-15.74800000
T:ZetaZero = -0.40172160+0.91576184i, b=-4.82400000
T:ZetaZero = +0.40210372-0.91559413i, b=-0.76100000
T:ZetaZero = -0.40228429-0.91551480i, b=-0.73600000
T:ZetaZero = +0.40232359-0.91549753i, b=-6.42700000
T:ZetaZero = -0.40240044-0.91546375i, b=-7.53300000
T:ZetaZero = +0.40243583+0.91544820i, b=-12.72900000
T:ZetaZero = -0.40244105+0.91544590i, b=-1.42500000
T:ZetaZero = +0.40260573-0.91537349i, b=-13.22200000
T:ZetaZero = -0.40262823+0.91536359i, b=-14.27000000
T:ZetaZero = -0.40271996-0.91532324i, b=-5.64300000
T:ZetaZero = +0.40272541-0.91532084i, b=-13.79000000
T:ZetaZero = -0.40282199+0.91527834i, b=-11.81100000
T:ZetaZero = +0.40289557+0.91524596i, b=-10.65200000
T:ZetaZero = -0.40292704+0.91523210i, b=-5.96300000
T:ZetaZero = +0.40296681-0.91521459i, b=-7.36800000
T:ZetaZero = +0.40322903+0.91509909i, b=-5.37100000
T:ZetaZero = -0.40326976-0.91508114i, b=-10.74200000
T:ZetaZero = -0.40341778+0.91501590i, b=-3.69400000
T:ZetaZero = +0.40345767-0.91499831i, b=-11.90200000
T:ZetaZero = +0.40364453+0.91491589i, b=-9.32900000
T:ZetaZero = -0.40372778+0.91487916i, b=-7.84600000
T:ZetaZero = +0.40384896+0.91482568i, b=-6.68700000
T:ZetaZero = +0.40395792-0.91477757i, b=-10.39100000
T:ZetaZero = -0.40398195-0.91476695i, b=-11.87900000
T:ZetaZero = +0.40412464+0.91470393i, b=-2.34600000
T:ZetaZero = +0.40414722+0.91469395i, b=-8.58500000
T:ZetaZero = -0.40433445-0.91461120i, b=-6.21400000
T:ZetaZero = +0.40434554-0.91460630i, b=-11.32100000
T:ZetaZero = -0.40441196+0.91457693i, b=-10.48700000
T:ZetaZero = +0.40448599+0.91454420i, b=-3.29100000
T:ZetaZero = -0.40449983+0.91453807i, b=-11.99700000
T:ZetaZero = -0.40452074+0.91452883i, b=-11.44600000
T:ZetaZero = +0.40466052+0.91446699i, b=-7.82000000
T:ZetaZero = -0.40470411+0.91444769i, b=-6.71200000
T:ZetaZero = -0.40475905-0.91442338i, b=-14.30800000
T:ZetaZero = +0.40490767-0.91435758i, b=-0.95100000
T:ZetaZero = -0.40499126+0.91432056i, b=-2.74900000
T:ZetaZero = +0.40501470-0.91431017i, b=-10.58300000
T:ZetaZero = +0.40503840-0.91429967i, b=-6.99400000
T:ZetaZero = +0.40519977-0.91422817i, b=-3.97300000
T:ZetaZero = +0.40524665+0.91420739i, b=-5.93600000
T:ZetaZero = +0.40533543-0.91416803i, b=-3.40600000
T:ZetaZero = -0.40534889-0.91416206i, b=-2.81500000
T:ZetaZero = -0.40536010-0.91415709i, b=-3.94900000
T:ZetaZero = -0.40537434+0.91415078i, b=-4.44700000
T:ZetaZero = +0.40554897-0.91407332i, b=-10.95600000
T:ZetaZero = -0.40557602-0.91406132i, b=-0.15200000
T:ZetaZero = -0.40557803-0.91406043i, b=-9.04000000
T:ZetaZero = +0.40565413+0.91402665i, b=-11.78200000
T:ZetaZero = -0.40568939-0.91401100i, b=-4.89200000
T:ZetaZero = +0.40587565-0.91392831i, b=-8.87100000
T:ZetaZero = -0.40589061+0.91392167i, b=-9.54400000
T:ZetaZero = +0.40629263+0.91374302i, b=-11.59800000
T:ZetaZero = +0.40640226+0.91369426i, b=-1.40000000
T:ZetaZero = -0.40642377-0.91368469i, b=-2.24900000
T:ZetaZero = +0.40656029+0.91362395i, b=-4.23300000
T:ZetaZero = +0.40679094-0.91352128i, b=-0.37800000
T:ZetaZero = -0.40683967-0.91349958i, b=-13.95200000
T:ZetaZero = +0.40692255+0.91346266i, b=-9.89900000
T:ZetaZero = +0.40694090-0.91345449i, b=-4.35200000
T:ZetaZero = +0.40702881-0.91341532i, b=-13.40700000
T:ZetaZero = +0.40724030+0.91332105i, b=-7.25800000
T:ZetaZero = +0.40730198-0.91329354i, b=-1.70800000
T:ZetaZero = +0.40759416+0.91316318i, b=-3.66800000
T:ZetaZero = +0.40759454-0.91316301i, b=-1.51900000
T:ZetaZero = -0.40761185+0.91315529i, b=-7.47200000
T:ZetaZero = +0.40765185-0.91313743i, b=-10.20000000
T:ZetaZero = -0.40766131-0.91313321i, b=-8.84700000
T:ZetaZero = +0.40780592-0.91306864i, b=-10.77200000
T:ZetaZero = +0.40788470+0.91303345i, b=-2.53500000
T:ZetaZero = -0.40815705-0.91291173i, b=-0.54500000
T:ZetaZero = -0.40823334+0.91287761i, b=-4.25900000
T:ZetaZero = -0.40828300+0.91285540i, b=-15.39700000
T:ZetaZero = +0.40832583+0.91283625i, b=-0.44900000
T:ZetaZero = -0.40848956-0.91276299i, b=-6.59300000
T:ZetaZero = +0.40857526-0.91272463i, b=-15.86700000
T:ZetaZero = -0.40861650+0.91270617i, b=-8.98900000
T:ZetaZero = -0.40862278+0.91270336i, b=-13.88200000
T:ZetaZero = +0.40874072+0.91265055i, b=-10.46200000
T:ZetaZero = +0.40881329+0.91261805i, b=-7.63300000
T:ZetaZero = -0.40882480-0.91261289i, b=-4.51600000
T:ZetaZero = +0.40893066+0.91256546i, b=-1.02100000
T:ZetaZero = +0.40939114-0.91235897i, b=-7.55700000
T:ZetaZero = -0.40940633-0.91235216i, b=-9.98600000
T:ZetaZero = +0.40945870-0.91232865i, b=-10.01200000
T:ZetaZero = +0.40959354-0.91226812i, b=-12.84300000
T:ZetaZero = +0.40961696-0.91225761i, b=-1.89700000
T:ZetaZero = -0.40967833+0.91223005i, b=-12.94200000
T:ZetaZero = +0.40981528-0.91216854i, b=-5.48100000
T:ZetaZero = -0.40982728+0.91216314i, b=-2.56000000
T:ZetaZero = -0.40995903+0.91210394i, b=-15.77400000
T:ZetaZero = +0.41004884+0.91206357i, b=-10.84600000
T:ZetaZero = +0.41009000+0.91204506i, b=-3.10200000
T:ZetaZero = +0.41009707-0.91204188i, b=-7.18100000
T:ZetaZero = +0.41028555-0.91195711i, b=-5.29400000
T:ZetaZero = +0.41039863-0.91190623i, b=-14.34300000
T:ZetaZero = +0.41052130+0.91185101i, b=-11.97200000
T:ZetaZero = +0.41053582-0.91184447i, b=-8.12900000
T:ZetaZero = +0.41056790-0.91183003i, b=-3.02900000
T:ZetaZero = -0.41065045-0.91179285i, b=-6.40400000
T:ZetaZero = +0.41078529-0.91173211i, b=-4.91900000
T:ZetaZero = -0.41078876-0.91173055i, b=-6.02300000
T:ZetaZero = +0.41090276+0.91167918i, b=-2.72400000
T:ZetaZero = -0.41102631+0.91162348i, b=-4.07100000
T:ZetaZero = -0.41118705-0.91155099i, b=-15.27500000
T:ZetaZero = +0.41128668-0.91150604i, b=-1.33000000
T:ZetaZero = +0.41129757-0.91150113i, b=-9.44700000
T:ZetaZero = -0.41136888+0.91146895i, b=-13.69900000
T:ZetaZero = -0.41145926-0.91142815i, b=-0.35200000
T:ZetaZero = -0.41155225+0.91138617i, b=-1.23600000
T:ZetaZero = -0.41158660+0.91137065i, b=-0.47500000
T:ZetaZero = +0.41165096+0.91134159i, b=-13.10600000
T:ZetaZero = +0.41169501-0.91132169i, b=-14.51900000
T:ZetaZero = -0.41175377+0.91129514i, b=-13.13000000
T:ZetaZero = +0.41179565+0.91127622i, b=-2.91300000
T:ZetaZero = -0.41202374-0.91117311i, b=-8.28700000
T:ZetaZero = +0.41205630-0.91115839i, b=-3.59500000
T:ZetaZero = +0.41217384+0.91110522i, b=-15.37200000
T:ZetaZero = +0.41222386+0.91108259i, b=-7.06800000
T:ZetaZero = +0.41224594-0.91107260i, b=-13.59600000
T:ZetaZero = -0.41226054-0.91106599i, b=-15.84100000
T:ZetaZero = +0.41245558+0.91097771i, b=-7.44600000
T:ZetaZero = +0.41247215-0.91097021i, b=-3.78400000
T:ZetaZero = +0.41249320-0.91096068i, b=-13.98300000
T:ZetaZero = -0.41254099+0.91093904i, b=-12.57400000
T:ZetaZero = +0.41254203-0.91093857i, b=-15.30000000
T:ZetaZero = +0.41257262-0.91092472i, b=-6.04600000
T:ZetaZero = -0.41273596+0.91085072i, b=-9.35900000
T:ZetaZero = +0.41279361+0.91082459i, b=-9.14400000
T:ZetaZero = +0.41307881-0.91069528i, b=-2.65200000
T:ZetaZero = +0.41332498+0.91058358i, b=-0.83100000
T:ZetaZero = +0.41347908-0.91051362i, b=-7.93900000
T:ZetaZero = -0.41365017+0.91043591i, b=-8.41300000
T:ZetaZero = -0.41369439+0.91041581i, b=-7.09200000
T:ZetaZero = -0.41371898+0.91040464i, b=-2.37100000
T:ZetaZero = +0.41375371-0.91038885i, b=-9.63800000
